id	measurementType	measurementValue	measurementUnit
2c49f671-b37f-4ffc-91f1-4b9347f2d7e2	quantity	307684	cells per gram fresh weight of macroalgae
04a42455-edff-4a1e-be57-7fc4f47dce8d	quantity	2945	cells per gram fresh weight of macroalgae
e1a8d656-6560-47af-8a31-d2d7a9b6d2f8	quantity	5408	cells per gram fresh weight of macroalgae
1506cd9f-daf7-43d4-9be2-c35578967006	quantity	3773	cells per gram fresh weight of macroalgae
ff1ac507-022d-480f-98b2-05178ca7f418	quantity	156000	cells per gram fresh weight of macroalgae
a8669a5f-4911-4cde-9911-6f1a63e478d3	quantity	132467	cells per gram fresh weight of macroalgae
b3c305cb-1dc0-419d-bfc3-d99cfa437d1c	quantity	656836	cells per gram fresh weight of macroalgae
bf88dffd-db5d-4cc2-9be1-e9da7da90ccc	quantity	31579	cells per gram fresh weight of macroalgae
99d20f8d-c457-4c50-b22e-dae668908e7a	quantity	5380	cells per gram fresh weight of macroalgae
01a819cf-1ba7-4e42-8515-6de64484af7a	quantity	10068	cells per gram fresh weight of macroalgae
7bf5075c-78d4-4f2a-91e0-7c9cda466cfa	quantity	76395	cells per gram fresh weight of macroalgae
4e94b8cc-4c4e-4e0a-af9b-37dc3b0bcf95	quantity	20210	cells per gram fresh weight of macroalgae
9c773613-8003-490d-95aa-3913c59bf42d	quantity	600	cells per litre
ebe7066b-5b61-4d39-b352-00bbae7f6038	quantity	29157	cells per gram macroalgae
4fcace20-b553-4ee2-9d97-1bf67343555d	quantity	2840	cells per litre
1f893578-88a0-4918-b594-7685ffd2bf67	quantity	60710	cells per gram
9e57d6d8-8aa5-4760-817f-be2bd2b86bab	quantity	7600	cells per litre
6821492b-e489-48ad-9c38-ad1c7f2dd964	quantity	32831	cells per gram
488a9241-8a2e-4b6d-96da-45f31cb798d6	quantity	1680	cells per litre
8b05b7d4-4a9b-4ff5-bb50-5ab80bfbe45a	quantity	2071	cells per gram
09a16fee-21a5-4037-85e3-a340a5b0400d	quantity	300	cells per litre
ccc4d886-f8a0-4429-b2f7-f0a960faccc6	quantity	6015	cells per gram
9b74ae1a-8d97-4970-ae03-acaf2ef4f617	quantity	1700000 / 21000000	cells per gram fresh weight of macrophyte / cells per gr dry weight of macrophyte
41d3ca78-7259-40bd-8c1c-e3db2e5759ab	quantity	25000	cells per square centimeter
01765535-8149-41c7-9b18-ec0f1a7176b1	quantity	60000	cells per square centimeter
454bf79f-8148-419d-9f68-5619655d6d54	quantity	8000	cells per litre
bd02fbb5-ecf4-4adb-b05e-f87fa60e2c6d	quantity	1222400 / 5000	cells per litre
78c7c2b6-bc68-4a30-89dc-95721825958f	quantity	5000000 / 304000	cells per litre
54d35517-c539-46ce-97ea-e4105acaf100	quantity	1800	cells per litre
5a7d40d6-1805-4552-a961-2fbc0e115ecf	quantity	16000 / 7680	cells per litre
97f356d0-0765-4656-bc67-b51eeea47a6c	quantity	5000	cells per litre
326b8db5-46d8-45b2-802c-57778d5bae57	quantity	1702000	cells per litre
5db2c9c6-2dbe-4cae-860e-33125f4fc1e1	quantity	40000	cells per litre
15f332d0-9a6f-47d8-832e-3b91010be061	quantity	3400	cells per litre
b511b836-cfbe-43d4-ad76-34ff5e4deff6	quantity	256000	cells per litre
214c2013-6a1a-4ec0-b7ce-abfdf136e5db	quantity	5000000	cells per litre
fcff35fc-2772-4fbe-b2e9-156b57bc613a	quantity	192000	cells per litre
79176b04-d548-45bc-a3de-3ab51d494540	quantity	23280	cells per litre
937b395c-4ee7-4831-8133-690440ef6711	quantity	160000	cells per litre
b5758f4c-7d15-48a9-9909-fe662b6af5e4	quantity	5216000	cells per litre
36b287e2-2d05-4888-9ac8-c0a8199f54e1	quantity	3637600	cells per litre
073608a3-1d9c-4083-bea3-d00cfab5820e	quantity	192000	cells per litre
3ccaf63d-98a6-4d3c-b78c-6aa821d07326	quantity	42080	cells per litre
ceecde3b-22a8-4cd7-a5d1-e36c0079402d	quantity	79200	cells per litre
60ae1ce6-9a3d-4abc-bc8a-26b33f2e2343	quantity	943600	cells per litre
ad49a696-877e-4df8-b046-e216a746a5ca	quantity	4584800	cells per litre
98ab163e-330c-4b50-985f-b72d83ea516b	quantity	180000	cells per litre
943c3979-002e-4038-a040-397099fabd44	quantity	202800	cells per litre
873fc5ee-9602-448b-ab1c-d2a016b8c8c7	quantity	56000	cells per litre
fedeae07-edc0-4dce-b29c-111f22f36b57	quantity	55000	cells per litre
8bd65728-c0a5-4c9e-ac23-2a0c81a0eb88	quantity	7901575	cells per litre
170a8cff-3fdd-4438-9ef2-c384a222eeb6	quantity	304000	cells per litre
fe4b7680-db16-4638-aeff-9675a56f8727	quantity	195409	cells per litre
19c1f7a9-3f3c-40a7-9b4c-fecb01cf7053	quantity	257350	cells per litre
33fc7b8f-b49d-4b4f-9bb4-56278cab512b	quantity	152800	cells per litre
6cc647a7-962f-47a2-a555-7f1414cff41a	quantity	126400	cells per litre
fbf6a8bc-1eae-4ea3-99bf-db9684d16b7f	quantity	297000	cells per litre
5a0fcc9c-6fe9-4969-9999-01cc29f5f613	quantity	762000	cells per litre
d59134ac-f29b-4036-b174-0b35f69e3d59	quantity	3784000	cells per litre
8581587c-1f76-4235-af8d-628e3bd74cc7	quantity	609600	cells per litre
ffaaeea2-c32b-464f-b5e6-ce31f81fab1d	quantity	4360737	cells per litre
3d2204f4-c9d2-43ee-b9b6-29b9fa2cc0ec	quantity	3823254	cells per litre
4806dc17-9b1a-4022-a83b-a717e0255d89	quantity	11760	cells per litre
74f171ab-1c0f-4984-834a-d4386922379c	quantity	169560	cells per litre
d4c489a0-c77c-4af2-aa4a-87c5d3daaca5	quantity	109400	cells per litre
4acf0e6e-63fb-4a53-a449-faafd4d6f224	quantity	3503144	cells per litre
979e3055-b30c-4415-ac9c-0a4028804661	quantity	679485	cells per litre
b0bb40a5-67c1-45ac-9006-cd51cce21902	quantity	860411	cells per litre
49680592-746c-4dff-a920-d488fb8e2d63	quantity	226080	cells per litre
3d2d4f4e-523e-4539-97e5-5c1370b1c82e	quantity	536800	cells per litre
2e7a848b-24e1-4fc8-9c15-dacadf7b0678	quantity	6103927	cells per litre
4d6f4ea8-a9bb-4ad2-8dad-45aa5a240d2b	quantity	1802696	cells per litre
47c80d38-053c-4335-8c46-f733f5e7d251	quantity	3293547	cells per litre
4c864acf-389f-4ff8-8202-b2c5b9739f63	quantity	19468	cells per litre
2112aab3-a49f-4ea3-83ac-2fec71202611	quantity	3400	cells per litre
601fdfb8-7f5a-4d10-90e7-48b27cb9d190	quantity	7362000	cells per litre
a9989767-266f-41e2-80b5-affc02ec53d3	quantity	480144	cells per litre
1574db01-76e3-4dd0-9543-88a1a22d14cc	quantity	6708320	cells per litre
86da52a3-faa2-444b-81d7-9e0f336f877e	quantity	92326	cells per litre
afe0175f-a8d3-4b1b-974b-93ab80ec86a1	quantity	15700	cells per litre
e584f897-78dd-4916-8462-9def5bb1f79a	quantity	2976311	cells per litre
f448051f-8a06-4651-92e8-453ecfc31d48	quantity	7700	cells per litre
6686bdb4-c71c-4df3-b614-63a1d159e0c9	quantity	14303520	cells per litre
133c2284-2085-42d3-aa1d-6947f7a59b6b	quantity	14037	cells per litre
0c4c328c-a0cf-475d-95bb-dc0bcb9c0176	quantity	10560	cells per litre
1ae8e2e8-7915-4542-aea1-23f94671130e	quantity	800	cells per litre
01dc4ca2-667a-4428-9ff2-a24fada1c4d9	quantity	37500	cells per litre
74d07117-5b59-4467-8eb6-c1d707a79493	quantity	0.7	cells per litre
00614f1e-705b-41bd-be3f-13d68b781ea8	quantity	2376	cells per millilitre
f75f7e58-c5e6-4dcd-b163-285942ca04c3	quantity	400	cells per millilitre
5a8c007f-7227-49a7-af4b-ac7cafc896f4	quantity	1200	cells per litre
3f7ae36d-78f1-447a-8cf8-5aaae45a038f	quantity	1600	cells per litre
2f22e2c1-ca63-4658-ba32-829ecd5a49b2	quantity	9000	cells per litre
2a25153d-29ca-462f-9dad-21bc7b157676	quantity	750	cells per litre
8c8b3c54-781f-43fa-826b-524af8c97ce1	quantity	60	cells per millilitre
e77ed7b4-f5e7-40cf-b63d-f0c72f4bbeec	quantity	<20	cells per litre
40efb398-4e3b-4121-801d-785aa911e6b1	quantity	60	cells per litre
91659e28-57f8-4d6d-9f0b-26f8bbe9709a	quantity	6000	cells per square meter
5b9a3fab-600a-4066-a6c1-cc85fec0e6c9	quantity	3000	cells per square meter
6dd9c2a2-ab35-45b3-8ff5-904defaca587	quantity	80	cells per litre
6a6d5fc5-35e9-4d55-bf07-07a38ad94548	quantity	< 110	cells per litre
8bcd2b6c-2529-4ed0-b32b-5bdf4e163df8	quantity	5000	cells per litre
a2045a68-ff8f-4640-a83b-05f027296cce	quantity	1300	cells per litre
9af2fd86-ab16-41e6-ab15-b5070bcc0dab	quantity	2063	cells per gram fresh weight of macrophytes
d9853f29-a605-4230-9835-31e12c346d8d	quantity	0.159	cells per gram dry weight of sand
91000dc0-9dd8-48b4-a989-b5975b957c7d	quantity	117	cells per gram fresh weight of macrophytes
11474d5f-8ba1-499c-b648-860fda26e90a	quantity	39	cells per gram fresh weight of macrophytes
e6a4872c-67e1-4753-a033-fa7782a0379d	quantity	3.23	cells per gram fresh weight of macrophytes
5824e4c9-f29e-4bc7-8896-f88b577b46dc	quantity	98	cells per gram fresh weight of macrophytes
a732f07e-3010-453b-a316-4d6cdaf29da2	quantity	71	cells per gram fresh weight of macrophytes
bdf604a5-d24e-4dd1-ad6d-3536a79785c4	quantity	942	cells per gram fresh weight of macrophytes
eafdbc3b-dc85-49b0-a986-ec4f6c409371	quantity	132	cells per gram fresh weight of macrophytes
481a08f9-40bf-4c57-b129-2da23ff21331	quantity	71	cells per gram fresh weight of macrophytes
8b213b72-1b7f-4700-9ed4-692539644935	quantity	7.21	cells per gram dry weight of sand
a5e4f566-4008-4d5c-b800-fa32cb4e577e	quantity	40	cells per litre
c5289d9a-3c7f-4850-a891-ddb2bf0c882a	quantity	7920	cells per litre
c8dc7ace-e276-4c73-a8c2-a485ceae092c	quantity	51340	cells per litre
018a09e6-d21a-4960-bd1d-b03409faa118	quantity	800	cells per litre
4c3c9b1c-bf5a-4d08-a2c1-05bc03e0b48a	quantity	1200	cells per litre
49ce1172-0ca4-43d8-8bdb-da37691b5951	quantity	1500	cells per litre
19125d0e-c08b-42f4-a93a-c2a72aa07a9e	quantity	104000	cells per litre
9930fc66-31c9-4f35-bd20-d1e1ac5a81a4	quantity	19250	cells per litre
965cefec-a5c5-4349-a763-2d458917feef	quantity	4700	cells per litre
bd34b28e-9976-4011-8d66-9950bb9be99d	quantity	540	cells per litre
0a69a0e5-8b58-4aad-b362-68eeb716bebf	quantity	1600	cells per litre
36f89755-4126-44fb-bd72-605ea561c09b	quantity	500000	cells per litre
4f0fab51-79d8-4053-94c2-01fbf465dc7d	quantity	1600000	cells per litre
1e3f740d-75bc-4c54-b436-837700230ca1	quantity	2200000	cells per litre
bf324388-2a3b-4f41-8bc1-4d14e952a37d	quantity	2960000	cells per litre
9d570738-d2d5-4593-9774-9850acd5ae9c	quantity	1500000	cells per litre
fee7ad51-eaf4-46ac-a647-e083d7fc88a0	quantity	118560	cells per litre
70bc5a95-6780-41a5-87b2-628aa5527f9d	quantity	6400	cells per litre
06aafe7a-f700-4a33-afde-ce1883c2be1e	quantity	118000	cells per litre
a08f38da-2765-4b6c-87ed-76e2e5a82d72	quantity	12040	cells per litre
f9906a98-8094-4c66-bc81-89b505d0b74b	quantity	900	cells per litre
3ce38a4b-0270-4d40-9cd3-b2716ef2e146	quantity	70000000	cells per litre
f3b72747-f64c-4ce2-8276-5bc6522b0127	quantity	36250000	cells per litre
653a7b82-0b37-421d-af1f-2c4a24383147	quantity	32000000	cells per litre
4b7bd298-4ff9-45df-bc19-866c00d0d6a6	quantity	187000	cells per litre
111b9073-402b-48c8-939c-e7bd15f8fbee	quantity	13500000	cells per litre
48bc07a1-155f-493e-9717-2d39889880bd	quantity	107	cells per gram of macroalgae
d518f69c-b444-441c-a3d6-4d1e73a6a6e6	quantity	2.5	cells per gram of macroalgae
2f549759-fdaa-4585-ac06-b80ba4d2983e	quantity	2.4	cells per gram of macroalgae
2631a4be-5e4e-4108-a37a-21cf860599a2	quantity	1	cells per gram of macroalgae
81cee1d9-b974-4d86-b830-e6c8f7665cfb	quantity	1.1000000000000001	cells per gram of macroalgae
899992a8-b469-4cb6-912b-7e460ff84ec2	quantity	1.4	cells per gram of macroalgae
0fb8e175-84cc-4e5a-9ea7-8a518aacbe69	quantity	17.3	cells per gr of macroalgae
70a62b0f-5736-4af5-9937-20c8e937970d	quantity	7004	cells per gram fresh weight of macroalgae
7a096eaa-ecc5-4a85-bef5-30623427335d	quantity	187	cells per litre
cb30de8c-b25b-45cb-9dfd-e262da74e4d5	quantity	364	cells per litre
d9de05ce-28ea-4809-95e4-49f93331b10b	quantity	446	cells per litre
a36b2437-273e-421d-adbd-a833d5ba42b1	quantity	3073	cells per gram fresh weight of macrophytes
4a8021f8-801d-48f0-a4dd-1e456efdee70	quantity	882	cells per gram fresh weight of macrophytes
83ade4b4-2c82-44b5-b1ee-b99b983181c2	quantity	3572	cells per gram fresh weight of macrophytes
1edcade7-4b8f-4ff6-b925-5f067ea28211	quantity	6245	cells per gram fresh weight of macrophytes
074bc537-a0d7-410d-bf32-8b5c8cf5945e	quantity	292	cells per gram fresh weight of macrophytes
cb165fea-19e9-4732-86a3-da62d4c7ebbb	quantity	211	cells per gram fresh weight of macrophytes
24cf421b-5d78-405e-9f30-62f90737a11c	quantity	177	cells per gram fresh weight of macrophytes
7dee1cb5-c77a-412b-ba2f-9cf5d239e24d	quantity	5348	cells per gram fresh weight of macrophytes
376ff647-336f-49bc-90d5-4e4e8a8c2f0e	quantity	798	cells per gram fresh weight of macrophytes
a87fc726-d3a4-4c18-baac-7ab0c2932ce6	quantity	760	cells per gram fresh weight of macrophytes
763086df-d961-41e7-a49e-b61a0f9e0066	quantity	4069	cells per gram fresh weight of macrophytes
1e0beb5a-951e-40ef-803e-5e62f5c7aa44	quantity	679	cells per gram fresh weight of macrophytes
c30949b5-fd90-4577-be10-47696007f8d2	quantity	27	cells per gram fresh weight of macrophytes
11d4e8ac-3832-4b2f-9fff-eaa50837136f	quantity	210	cells per gram fresh weight of macrophytes
eb283171-d3df-41c9-92ae-232fc65b1105	quantity	22161	cells per gram fresh weight of macrophytes
2b04f355-00fa-4d2b-943d-538a90efa889	quantity	362	cells per gram fresh weight of macrophytes
f0bb73d8-d0bf-4458-abd8-9d40726233b2	quantity	1378	cells per gram fresh weight of macrophytes
e5a7b140-aae2-4625-a1d8-3757a7c36b71	quantity	717	cells per gram fresh weight of macrophytes
9080ebc7-86e0-4caf-afd6-b6771d5b63cc	quantity	1141	cells per gram fresh weight of macrophytes
09f75e05-b810-45e9-9410-11184be6bbdf	quantity	272	cells per gram fresh weight of macrophytes
7d67836e-35e6-4dac-a92c-634693a68259	quantity	639	cells per gram fresh weight of macrophytes
52a07257-610d-4a4f-8970-18e4e1c97093	quantity	372	cells per gram fresh weight of macrophytes
24986f25-f856-42f5-ad19-0aea6108a1d0	quantity	330	cells per gram fresh weight of macrophytes
b7d4f9ea-8e42-42e7-884d-6441125d92ab	quantity	1123	cells per gram fresh weight of macrophytes
9b5d7930-0b46-494c-9210-60a8a4bdf8a4	quantity	895	cells per gram fresh weight of macrophytes
2553dce4-f95c-4d70-a83e-3bfa236b4a28	quantity	394	cells per gram fresh weight of macrophytes
6959b534-9972-4a84-948f-003929913025	quantity	846	cells per gram fresh weight of macrophytes
ec96bf36-be1e-4858-8d3b-94b8bf385f13	quantity	75	cells per gram fresh weight of macrophytes
a1c693ed-b278-4d53-8801-3daa441a3f22	quantity	640	cells per gram fresh weight of macrophytes
f67bb900-e0f2-4b41-a567-e2dd6f6fa0f7	quantity	7188	cells per gram fresh weight of macrophytes
f629791c-0289-4766-9e56-6b08ba15c1b7	quantity	597	cells per gram fresh weight of macrophytes
30a12fdf-ecac-44a2-87b9-37a2502b8e21	quantity	619	cells per gram fresh weight of macrophytes
b3ebab32-6a73-45aa-8505-682951f90e3c	quantity	4229	cells per gram fresh weight of macrophytes
758fb5ac-ee71-4dd5-8e01-56d62192a65f	quantity	2613	cells per gram fresh weight of macrophytes
beb96aa5-17d3-47de-9577-ff58d4c5ce76	quantity	2522	cells per gram fresh weight of macrophytes
66977b63-ded9-4b01-971b-1f20630d5524	quantity	293	cells per gram fresh weight of macrophytes
fe85f967-8472-49d6-bb2c-cd3d7ca26177	quantity	13064	cells per gram fresh weight of macrophytes
8889205a-b801-4f4d-b615-765bb7576554	quantity	634	cells per gram fresh weight of macrophytes
541e3090-44a9-4caf-8ae9-3c18e275c5f6	quantity	2044	cells per gram fresh weight of macrophytes
e02a5095-2e8a-4944-a926-6a8be42b7cf3	quantity	1260	cells per gram fresh weight of macrophytes
81aee638-4685-4501-a0e3-3caf3117e1d3	quantity	9043	cells per gram fresh weight of macrophytes
3b1cacb7-3ca4-431b-9596-777d7569cc8e	quantity	1948	cells per gram fresh weight of macrophytes
096fe252-e38a-4587-acd4-8f866a0b8fa5	quantity	2720	cells per gram fresh weight of macrophytes
480456d1-0da1-4821-9d83-0e4f6ae7184c	quantity	10	cells per gram fresh weight of macrophytes
7ce410a5-2a2d-41c9-931c-08c08b39250d	quantity	5	cells per gram fresh weight of macrophytes
5705fb98-68f1-4a2c-a0ae-f5e84b6e595c	quantity	730	cells per gram fresh weight of macrophytes
fa0409bc-ee34-432d-a8c8-f7e6673dd89e	quantity	526	cells per gram fresh weight of macrophytes
a2d55256-8a63-4e0c-b85d-c4a23b0d20de	quantity	533	cells per gram fresh weight of macrophytes
823270b2-c769-4ea6-bcd6-fbfb024a1a0d	quantity	4965	cells per gram fresh weight of macrophytes
109947bb-4423-4dc3-a01f-6f6cbde276d3	quantity	860	cells per gram fresh weight of macrophytes
801f01c2-b405-4572-8dee-dda92a38b8f2	quantity	264	cells per gram dry weight of sand
859f4287-21b3-4716-af82-84f63493ef35	quantity	320	cells per gram fresh weight of macrophytes
def4eaeb-9d5a-4709-8b19-5df8b54cd4cd	quantity	582	cells per gram fresh weight of macrophytes
4e7bf1ff-369a-41f2-8102-0f6d2238f7de	quantity	3122	cells per gram fresh weight of macrophytes
bf87beec-ddb3-4c90-a22a-8c06cfccee8a	quantity	3314	cells per gram fresh weight of macrophytes
793b897b-a6b8-4f9e-8a3f-a35bc5ccefc5	quantity	2763	cells per gram fresh weight of macrophytes
7cd5bcb2-ef6f-4e06-93bb-32599bf4fc9e	quantity	1296	cells per gram fresh weight of macrophytes
25f13325-9a17-48dc-a5ac-aba01f17bbdf	quantity	78	cells per gram fresh weight of macrophytes
72d9c2b5-1e25-4308-86e7-cf2389b63c53	quantity	277	cells per gram fresh weight of macrophytes
27bfcf18-5064-4fea-ba64-4748197c6bda	quantity	3348	cells per gram fresh weight of macrophytes
14d07d11-960c-44cc-9baf-af076d8aa8b4	quantity	5942	cells per gram fresh weight of macrophytes
763a4b03-069e-43f2-a8e2-b9d1d2f17912	quantity	3857	cells per gram fresh weight of macrophytes
bea758d0-21e2-4f95-ae95-de500d688fe4	quantity	1190	cells per gram fresh weight of macrophytes
9a2a14f2-2da7-4bbf-892c-020427bfe673	quantity	5897	cells per gram fresh weight of macrophytes
cc4751f6-f15f-4733-89d0-fbb8906ba213	quantity	410	cells per gram fresh weight of macrophytes
a3484ec7-ee3d-449d-90d5-fea87a69c0ec	quantity	7950	cells per gram fresh weight of macrophytes
b57a0514-c156-4424-b133-8e8b262a11b7	quantity	3596	cells per gram fresh weight of macrophytes
802064bb-072c-4a61-bc91-6762c98ba22b	quantity	500	cells per gram fresh weight of macrophytes
bacadc40-0166-45d9-bcab-bde416886f90	quantity	15990	cells per gram fresh weight of macrophytes
06593055-fd36-40c6-b91a-d14b8942ea54	quantity	2332	cells per gram fresh weight of macrophytes
b30af154-566b-415a-aae7-e16584ca03a7	quantity	2655	cells per gram fresh weight of macrophytes
1189371d-e138-4e86-b5a2-99963f982311	quantity	240	cells per gram fresh weight of macrophytes
e7487b1b-54e6-4cf3-b09f-fa9b8cdc65eb	quantity	6000	cells per gram fresh weight of macrophytes
3bfbc910-5ad0-406b-8c6b-61fb5fd8454d	quantity	133	cells per gram fresh weight of macrophytes
1ef7aaae-4314-4029-bade-55ee5ad3bc4d	quantity	7684	cells per gram fresh weight of macrophytes
eb91ea98-450d-4cbe-aa17-6f2f782cd71c	quantity	1484	cells per gram fresh weight of macrophytes
8298508b-a08e-4584-98e8-1e7402389499	quantity	900	cells per litre
1de2cafa-75b2-4a0f-afc9-8f6fd8b7b7dc	quantity	900	cells per litre
7777423f-295d-4348-8c82-12ef87cd0861	quantity	915	cells per gram of macroalgae
565b9ff7-5069-4614-a3cf-b9767d52012e	quantity	37	cells per gram of macroalgae
0b7692b5-34d2-461f-b9df-16eec2727e22	quantity	1224	cells per gram of macroalgae
8c9ee0a9-9942-476e-8855-4c5846d3a1a3	quantity	424	cells per gram of macroalgae
0f583afb-ab2b-4f9e-95e8-c94a8180e475	quantity	169	cells per gram of macroalgae
79531748-b1dd-4f8c-a7b7-de25cce687c3	quantity	929	cells per gram of macroalgae
73fbb5b8-a8e3-401b-b48f-a6344b7aa5b0	quantity	957	cells per gram macroalgae
471f04bf-fc3d-4e2e-a7fd-9c4ef31d2baa	quantity	7891	cells per gram macroalgae
a6b3e8f1-20c2-4b9d-b7e8-54191e0b36e7	quantity	204	cells per gram macroalgae
a2762163-a972-4705-b2fd-c76293a0e717	quantity	120	cells per litre
2e8a9ab1-08af-4891-bb96-9cb3a5b7c084	quantity	20	cells per litre
6ff3e294-fbc6-44d5-81ad-f9fda82891cf	quantity	38	cells per gr of macroalgae
ae5bdda7-20a7-45f2-92da-93917a987502	quantity	3704	cells per gr of macroalgae
deacff98-ea00-4ae0-a009-8ac6e10e1789	quantity	1064	cells per gram of macroalgae
84ce79da-6f88-44c2-acff-2abace2ca388	quantity	722	cells per gram of macroalgae
4dbb9c8a-de34-4d5c-a149-3613481d3f9b	quantity	5427	cells per gram of macroalgae
1154ca5a-53e6-411c-92be-3b733f2a7d7f	quantity	2056	cells per gram of macroalgae
1b027c40-bcaa-4bf2-b1c8-ad6f01129920	quantity	1029	cells per gram of macroalgae
c09c88ea-a082-4e6e-89fd-1b0b99ee319c	quantity	61449	cells per gram of macroalgae
f256c792-402c-45e7-862a-fd10b5bba7b7	quantity	1881	cells per gram of macroalgae
f4e790f3-888d-4ec3-9389-50cc3063b31f	quantity	593	cells per gram of macroalgae
6e5e56b2-0f6e-40e1-bf54-282f0325fd7f	quantity	270	cells per gram of macroalgae
3b0e1ae4-2d26-4621-813f-b96a34981c04	quantity	490	cells per gram of macroalgae
3f944af6-ca42-45ac-9548-fa662e650498	quantity	1068	cells per gram of macroalgae
018d73a8-95f0-49a7-8388-dbb84459b875	quantity	4230	cells per gram of macroalgae
448ede47-1bc8-476e-bca0-1664a27735ed	quantity	509	cells per gram of macroalgae
0415286d-95da-46d5-8a66-74ab9ace0470	quantity	5022	cells per gram of macroalgae
9cf44a88-4a2e-4c30-ad75-2ed34b3cf47a	quantity	2576	cells per gram of macroalgae
30ee989c-a7be-4aa6-b33e-8ab485ade8b8	quantity	11135	cells per gram of macroalgae
cbaff9f0-0fa8-4557-acfc-bda3a83061d0	quantity	2102	cells per gram fresh weight of macroalgae
6684775b-d93a-4f99-83b2-ccdf65a62480	quantity	192	cells per gram fresh weight of macroalgae
8d8ae1c7-5f67-4785-a7dc-6e86807657ce	quantity	755	cells per gram fresh weight of macroalgae
985c6302-1990-420d-9c69-3cc659d4dc6a	quantity	507	cells per gram fresh weight of macroalgae
21ecc293-ad35-4fec-9a96-8ad3e8e401db	quantity	2993	cells per gram fresh weight of macroalgae
f4afd978-102a-46aa-80cf-3ae7c7ff3df2	quantity	61	cells per gram fresh weight of macroalgae
a34055d8-68b5-464d-aab1-f70a07bfc6d8	quantity	6049	cells per gram of macroalgae
e46ebc2c-8130-4c4f-a318-a0257a01ab51	quantity	1313	cells per gram of macroalgae
a736751e-fb3c-47fe-9c14-678f4f7f5340	quantity	715	cells per gram of macroalgae
abf576aa-3727-4b46-bcde-3f6e0725c613	quantity	14000	cells per litre
a44122a1-8a8f-45e9-9ec3-87f854ba8b31	quantity	520	cells per gram of macroalgae
6bd24cd9-a918-4208-b119-93f204eb083b	quantity	867	cells per gram of macroalgae
5aa732b9-359b-4356-a10f-331547280636	quantity	87	cells per gram of macroalgae
81b443ff-227f-4d9d-9f94-d9389a8a3b8c	quantity	47	cells per gram of macroalgae
4f8043d3-3cb9-4f54-9667-404ebd269823	quantity	116	cells per gram of macroalgae
df3be1f7-3e4b-4608-ad33-fed3b98e6f2c	quantity	676	cells per gram of macroalgae
676707eb-3852-4601-8e3a-9d4f24c74ce0	quantity	99	cells per litre
8703742d-24db-4728-9b69-ac4460f31aa7	quantity	1700	cells per litre
5529342c-9eb9-4f08-87c4-2683d4a0ca2f	quantity	759	cells per gram of macroalgae
52934502-5eb7-4c50-8e0e-3dd802441ca2	quantity	81	cells per gram of macroalgae
6c3d3c59-ce4e-428f-b6e1-d3a7530e4db8	quantity	143	cells per gram of macroalgae
1cb3750f-502a-413f-a411-dabb8686d972	quantity	2500	cells per litre
f35b8e99-c4c1-495a-92bf-6b1c60938f45	quantity	106	cells per gram of macroalgae
4aa9aded-49a2-4fc0-ae99-b199ad53d566	quantity	493	cells per gram of macroalgae
ef74c776-68da-49f0-ad21-363a3ff75242	quantity	539	cells per gram of macroalgae
d4c7bb1c-e9c7-430c-8402-79fc49aec342	quantity	149	cells per gram of macroalgae
3c422417-1237-43c6-acd4-b13c08f35c6e	quantity	320	cells per gram of macroalgae
806bdafc-00d4-4e01-8361-d567606c06ec	quantity	524	cells per gram of macroalgae
a4a178a7-64db-441f-9164-b4f0576ebb1c	quantity	480	cells per gram of macroalgae
22a9c048-d25b-49eb-bf2a-fe2d36a89455	quantity	268	cells per gram of macroalgae
5d169bda-29bb-4d1a-9aaf-19ec676e4ee3	quantity	117	cells per gram of macroalgae
2818387b-9bd7-48cc-8d01-40bd19b9f675	quantity	1991	cells per gram of macroalgae
b5b1f605-15bf-4f38-93ee-af1ac4bee009	quantity	893	cells per gram of macroalgae
1a9ad1de-39cc-40e0-957f-37bffae52d51	quantity	520	cells per litre
dbf7aa3b-f12e-4112-aaa0-6013a56340c7	quantity	<1000	cells per litre
bb7f2cc3-f439-4052-97f3-22e3920fef0e	quantity	120	cells per litre
1ef32713-f55d-430a-96d4-cc8d46cd7b72	quantity	20	cells per litre
beca1ae9-d781-4c24-afde-98990ba33258	quantity	4803	cells per gram fresh weight of macroalgae
d2282aa0-0ffa-48ee-8573-4050e23511f1	quantity	4843	cells per gram fresh weight of macroalgae
eea1f754-31d2-4714-954b-4b1c587c933a	quantity	42075	cells per gram fresh weight of macroalgae
158f3387-433f-4020-a44b-8043471400b1	quantity	12182	cells per gram fresh weight of macroalgae
916bd4ee-0be0-408d-906d-892ca70ee42b	quantity	1644	cells per gram fresh weight of macroalgae
2240fbfb-7922-4faa-b484-284117a948f2	quantity	12480	cells per gram fresh weight of macroalgae
4b008baf-3c3d-41f6-b548-9f2cefe41720	quantity	9146	cells per gram fresh weight of macroalgae
1da366e5-5626-412e-b0c8-e9a29af9139c	quantity	5926	cells per gram fresh weight of macroalgae
a51c48bd-69d9-4063-bc15-4401c0fb23f4	quantity	14000	cells per gram fresh weight of macroalgae
5f352fa0-6a56-4b65-8023-e7ec34d2d171	quantity	9664	cells per gram fresh weight of macroalgae
cbef9d43-5e83-4bf3-8955-992613db7f65	quantity	8271	cells per gram fresh weight of macroalgae
